conversation_id,turn_index,tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
34598,3,34599,AppleSupport,False,Wed Nov 01 13:51:00 +0000 2017,"@123495 We're not showing any issues on our end: https://t.co/7NVrDovSd8

Has it been over 24 hours since you tried activating?",34601,34597
34598,4,34601,123495,True,Wed Nov 01 14:03:34 +0000 2017,"@AppleSupport I don’t think so—it did work this morning, has been deactivated for whatever reason, and now it won’t activate… 🤔",34602,34599
34598,5,34602,AppleSupport,False,Wed Nov 01 14:14:30 +0000 2017,@123495 Thank you for providing us with that information. Let's look further into this issue. Please DM us the device you are using. https://t.co/GDrqU22YpT,,34601
34598,6,34600,123496,True,Wed Nov 01 17:15:06 +0000 2017,@123495 @AppleSupport Nachrichten werden bei mir auch nicht mehr zugestellt,34603,34597
34598,7,34603,AppleSupport,False,Wed Nov 01 17:58:01 +0000 2017,@123496 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,34604,34600
34598,8,34604,123497,True,Wed Nov 01 19:07:57 +0000 2017,@AppleSupport How can i solve this problem? https://t.co/GGrwhAf4yr,34605,34603
34598,9,34605,AppleSupport,False,Wed Nov 01 19:39:00 +0000 2017,@123497 Let's have a look at this. Please DM us here: https://t.co/GDrqU22YpT,,34604
34620,0,34620,123503,True,Wed Nov 01 09:27:07 +0000 2017,"When searching fot ""GOT"" Apple TV app shows Cmore but not @1561 Nordic, even tho I only have HBO installed. @AppleSupport",34619,
34620,1,34619,AppleSupport,False,Wed Nov 01 13:26:00 +0000 2017,@123503 Let's get you in touch with our Apple TV experts so they can assist further. Reach out here: https://t.co/IBIY3vMgPj,,34620
34622,0,34622,123504,True,Wed Nov 01 09:22:24 +0000 2017,@AppleSupport @115858 After iOS11 the battery is draining very fast. Request you to look into it.,34621,
34622,1,34621,AppleSupport,False,Wed Nov 01 13:25:32 +0000 2017,@123504 We'd like to help. Could you Direct Message us and tell us what iOS version you're on currently? https://t.co/GDrqU22YpT,,34622
34637,0,34637,123508,True,Fri Oct 27 22:33:31 +0000 2017,@AppleSupport is there a way I can uninstall iOS 11 and go back to 10?,"34636,34638",
34637,1,34636,AppleSupport,False,Sat Oct 28 00:00:00 +0000 2017,@123508 Keeping your software up to date is one of the most important things you can do to maintain your Apple product's security.,34634,34637
34637,2,34634,123508,True,Wed Nov 01 08:40:48 +0000 2017,@AppleSupport How can you release something with so many bugs?! Was it even tested?,"34633,34635",34636
34637,3,34635,123508,True,Wed Nov 01 08:42:44 +0000 2017,@AppleSupport Like the fact that the time indicator on the lock screen always freezes when listening to music,,34634
34637,4,34633,123508,True,Wed Nov 01 08:43:42 +0000 2017,@AppleSupport This will stay at this time throughout the whole song so I have no idea how long is left https://t.co/GO0UL7STCz,34632,34634
34637,5,34632,AppleSupport,False,Wed Nov 01 13:24:35 +0000 2017,@123508 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,34633
34681,0,34681,123520,True,Wed Nov 01 08:44:30 +0000 2017,@AppleSupport Hoe kan ik de externe microfooningang van mijn iPhone 6S blijven gebruiken voor een professionele microfoon?,34679,
34681,1,34679,AppleSupport,False,Wed Nov 01 13:17:01 +0000 2017,@123520 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,34680,34681
34681,2,34680,123520,True,Sat Nov 11 10:48:08 +0000 2017,@AppleSupport How can I connect an external microphone to diphone 6S to optimize the sound with video?,34682,34679
34681,3,34682,AppleSupport,False,Sat Nov 11 16:44:25 +0000 2017,@123520 We'll be happy to provide you with some information on this. Reach out to us via DM and we'll continue with you there. https://t.co/GDrqU22YpT,,34680
35209,0,35209,123667,True,Wed Nov 01 13:37:22 +0000 2017,"I don’t know if it’s either my #iPhone 6 or The new #iOS update I installed yesterday but, my battery had been draining out! #Apple @115858",35208,
35209,1,35208,AppleSupport,False,Wed Nov 01 13:44:00 +0000 2017,@123667 You're in the right place. Let's meet up via DM so we can dig in to this in greater detail. https://t.co/GDrqU22YpT,,35209
35317,0,35317,123697,True,Wed Nov 01 13:16:13 +0000 2017,hi @AppleSupport - there’s a bug with my iPhone 7 Plus! SOS - send help. 🆘📱🤕,35315,
35317,1,35315,AppleSupport,False,Wed Nov 01 13:35:30 +0000 2017,@123697 We're here for you. Tell us what's happening with your iPhone 7 Plus.,35316,35317
35317,2,35316,123697,True,Wed Nov 01 13:36:06 +0000 2017,@AppleSupport please check your DMs,35318,35315
35317,3,35318,AppleSupport,False,Wed Nov 01 13:53:26 +0000 2017,@123697 We've received your DM and will reply to you there shortly. https://t.co/GDrqU22YpT,,35316
36020,0,36020,123828,True,Wed Nov 01 13:43:43 +0000 2017,"は。このバグ直してーーー

@AppleSupport https://t.co/h089ruD8tv",36019,
36020,1,36019,AppleSupport,False,Wed Nov 01 13:49:00 +0000 2017,@123828  We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,36018,36020
36020,2,36018,123828,True,Wed Nov 01 13:52:17 +0000 2017,"@AppleSupport OK, Thank you!
 I will contact the Japanese support center.",36017,36019
36020,3,36017,AppleSupport,False,Wed Nov 01 13:55:00 +0000 2017,@123828 You're welcome.,,36018
36023,0,36023,123829,True,Wed Nov 01 13:46:40 +0000 2017,@AppleSupport I made an appt at Bridgeport on the phone. Rcvd no email. Can you please check if I have an appt?,36021,
36023,1,36021,AppleSupport,False,Wed Nov 01 13:55:00 +0000 2017,@123829 Send us a DM. We'll continue working from there. https://t.co/GDrqU22YpT,36022,36023
36023,2,36022,123829,True,Wed Nov 01 14:15:42 +0000 2017,@AppleSupport Thank you!,,36021
36063,0,36063,123840,True,Wed Nov 01 13:18:10 +0000 2017,"Klucííí... z @115858, co mi to děláte? Safari s #iOS 11.1 na #iPhone8Plus neustále padá 📲🕳 chápu, je podzim 🍏🍂...ale tohle nebaví! 🤨 #Fail",36062,
36063,1,36062,AppleSupport,False,Wed Nov 01 13:49:28 +0000 2017,@123840 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,36063
36612,0,36612,123973,True,Wed Nov 01 14:09:36 +0000 2017,@115858 meu telefone só trava e apresenta problemas depois que atualizei p IOS 11 #iOS11 #apple #fail #,36611,
36612,1,36611,AppleSupport,False,Wed Nov 01 14:14:02 +0000 2017,"@123973 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",,36612
36633,0,36633,123980,True,Wed Nov 01 14:01:41 +0000 2017,"@AppleSupport since the latest iOS update, my iphone6 is a lot choppier and slower. Anything I can do?",36632,
36633,1,36632,AppleSupport,False,Wed Nov 01 14:08:00 +0000 2017,@123980 Let's see what's going on. How long ago did you update? Reply in DM to get started. https://t.co/GDrqU22YpT,,36633
36664,0,36664,123990,True,Wed Nov 01 13:55:51 +0000 2017,Okay I️ thought it was just my phone @AppleSupport fix this shit with the letter EYE 😭 https://t.co/tkqnKp6VNl,36663,
36664,1,36663,AppleSupport,False,Wed Nov 01 14:02:00 +0000 2017,@123990 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,,36664
38248,0,38248,124311,True,Wed Nov 01 10:38:57 +0000 2017,@AppleSupport yesterday I purchased iPhone 6. Trying to connect to PC for copy songs but it’s not recognizing. Please help.,38247,
38248,1,38247,AppleSupport,False,Wed Nov 01 14:33:32 +0000 2017,@124311 Let's work on this together. Which version of Windows are you using? DM the answer below. https://t.co/GDrqU22YpT,,38248
38861,0,38861,124480,True,Wed Nov 01 11:14:40 +0000 2017,My alarm never went off this morning and I have no idea why @AppleSupport help,38859,
38861,1,38859,AppleSupport,False,Wed Nov 01 14:56:31 +0000 2017,@124480 We want you to be able to wake up on time. Is this the first time this happened?,38860,38861
38861,2,38860,124480,True,Wed Nov 01 15:00:34 +0000 2017,"@AppleSupport Yes, I’ve had this phone for a long time and I don’t believe it’s done anything like this before","38862,38863",38859
38861,3,38862,AppleSupport,False,Wed Nov 01 15:31:00 +0000 2017,"@124480 If you set up a new alarm for 5 minutes from now, does it go off?",38864,38860
38861,4,38864,124480,True,Wed Nov 01 18:30:35 +0000 2017,@AppleSupport Yes,38865,38862
38861,5,38865,AppleSupport,False,Wed Nov 01 19:03:00 +0000 2017,"@124480 This hasn't occurred more than once, correct?  Have you installed any new apps recently?",38866,38864
38861,6,38866,124480,True,Wed Nov 01 19:03:32 +0000 2017,"@AppleSupport No, and not that I know of.",38867,38865
38861,7,38863,124481,True,Wed Nov 01 19:11:23 +0000 2017,"@124480 @AppleSupport Pass it over. Its overstayed its mandate, therefore on s ""protest mode"" 😊",,38860
38861,8,38867,AppleSupport,False,Wed Nov 01 19:28:00 +0000 2017,@124480 Let’s team up on this situation. Could you let us know more details via a DM? We’ll keep moving forward from there. https://t.co/GDrqU22YpT,,38866
39619,0,39619,124664,True,Wed Nov 01 14:22:41 +0000 2017,"@AppleSupport since updating to 11.1 this am, sound volume on phone calls (handset) very quite - speaker and Bluetooth works fine - pls help",39618,
39619,1,39618,AppleSupport,False,Wed Nov 01 15:12:34 +0000 2017,@124664 We want to help with this. Do you experience the volume issue in all locations? Let us know in DM. https://t.co/GDrqU22YpT,,39619
39625,0,39625,124667,True,Wed Nov 01 11:45:32 +0000 2017,@AppleSupport help...my alarm keeps going off between 1 and 10 minutes later than it is set for...,39624,
39625,1,39624,AppleSupport,False,Wed Nov 01 15:12:33 +0000 2017,@124667  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT,,39625
39642,0,39642,124673,True,Wed Nov 01 14:26:52 +0000 2017,"@AppleSupport hay manera de regresar a la actualización anterior? La pila no dura, el iPhone lento...entre otros",39641,
39642,1,39641,AppleSupport,False,Wed Nov 01 15:09:32 +0000 2017,@124673 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,,39642
39644,0,39644,124674,True,Wed Nov 01 11:20:04 +0000 2017,@AppleSupport hey guys any news on why Apple Pay isnt working. Is this a global issue or just UK?,39643,
39644,1,39643,AppleSupport,False,Wed Nov 01 15:09:31 +0000 2017,@124674 We'd like to know more about what is going on so we can try to help. What happens when you try to use Apple Pay?,,39644
39660,0,39660,124680,True,Wed Nov 01 11:21:34 +0000 2017,"Since I’ve updated my @115858 6SPlus to the new IOS11.1 yesterday, its been super slow,unresponsive,freezes all time and no sound at speaker!",39659,
39660,1,39659,AppleSupport,False,Wed Nov 01 15:06:44 +0000 2017,@124680 We'd love to help. Does the issue only occur when using a specific app? DM the answer below. https://t.co/GDrqU22YpT,,39660
40453,0,40453,124866,True,Wed Nov 01 14:57:42 +0000 2017,@AppleSupport My iPhone speaker doesnt work after ios 11.1 update,40451,
40453,1,40451,AppleSupport,False,Wed Nov 01 15:27:34 +0000 2017,@124866 That's definitely not expected behavior. Let's figure this out. Is this happening with all sounds? Have you restarted?,40452,40453
40453,2,40452,124866,True,Wed Nov 01 15:36:56 +0000 2017,@AppleSupport All sounds yes when I go to the settings to test it it works but any other that setting no. And I did restarted it and still doesnt work,40454,40451
40453,3,40454,AppleSupport,False,Wed Nov 01 16:10:00 +0000 2017,"@124866 Alright, let's follow the steps here and let us know if the behavior persists: https://t.co/LQfLtVi1GC",40455,40452
40453,4,40455,124866,True,Wed Nov 01 16:32:14 +0000 2017,@AppleSupport Still my phone is like in headphone but nothing is plugged in  and I did restart again and still,40456,40454
40453,5,40456,AppleSupport,False,Wed Nov 01 17:11:00 +0000 2017,"@124866 So that we can take a deeper look, feel free to DM us what country you're located in: https://t.co/GDrqU22YpT",,40455
40478,0,40478,124877,True,Wed Nov 01 14:51:35 +0000 2017,"@AppleSupport hey, we need a new iOS update ASAP. My 6S’s battery life was literally cut almost in half and with less use! Work on it.",40477,
40478,1,40477,AppleSupport,False,Wed Nov 01 15:24:33 +0000 2017,@124877 We received your DM and will continue with you from there. Keep an eye out for our response.,,40478
40543,0,40543,124898,True,Wed Nov 01 14:37:36 +0000 2017,@115858 @AppleSupport HELP https://t.co/8gsmO5JXRL,40542,
40543,1,40542,AppleSupport,False,Wed Nov 01 15:18:01 +0000 2017,@124898 We're here to assist.  Reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,40543
41564,0,41564,125138,True,Wed Nov 01 13:12:57 +0000 2017,why is the “i️” not fixed yet @115858? iiiiiiiiiiiiii need it fixed.,41563,
41564,1,41563,AppleSupport,False,Wed Nov 01 15:41:36 +0000 2017,@125138 We'd like to help. Please DM us your current country and iOS version and we'll go from there. https://t.co/GDrqU22YpT,,41564
41574,0,41574,125141,True,Wed Nov 01 15:04:16 +0000 2017,@AppleSupport good morning from PR when will u be selling Carrier unlocked iPhone X?  Thanks 🙏,41572,
41574,1,41572,AppleSupport,False,Wed Nov 01 15:41:02 +0000 2017,@125141 We’d like to get you in touch with our Apple Online Store team for assistance. Reach out here: https://t.co/RmFSlCBcIE,41573,41574
41574,2,41573,125141,True,Wed Nov 01 16:25:49 +0000 2017,@AppleSupport Thanks will do 🙏,41575,41572
41574,3,41575,AppleSupport,False,Wed Nov 01 17:06:00 +0000 2017,@125141 You're welcome.,,41573
41594,0,41594,125148,True,Wed Nov 01 13:11:13 +0000 2017,@AppleSupport Hey guys just upgraded to IOS 11.0.3 Battery drain horrendous on my 6s. NEVER seen it so bad!!! Can you please improve this..😔,41592,
41594,1,41592,AppleSupport,False,Wed Nov 01 15:40:00 +0000 2017,@125148 Hi Alice. We've released an update to 11.1. Please navigate to Settings &gt; General &gt; Software Update to install the update.,41593,41594
41594,2,41593,125148,True,Thu Nov 02 11:49:11 +0000 2017,@AppleSupport Thank you! My friend spotted this. I didn't realise it wouldn't automatically do the latest one. Thanks for replying-will do when get wifi😀,41595,41592
41594,3,41595,AppleSupport,False,Thu Nov 02 15:01:27 +0000 2017,@125148 Awesome! Let us know how it goes.,41596,41593
41594,4,41596,125148,True,Fri Nov 03 14:06:40 +0000 2017,@AppleSupport So a slight improvement but already down to 50% - 2pm here - I’d usually be on 70 / 80 % - really disappointing. Only had this phone 1yr 😔,41597,41595
41594,5,41597,AppleSupport,False,Fri Nov 03 19:12:00 +0000 2017,@125148 Let's go into DM so we can dig into the issue with your battery a bit more deeply. https://t.co/GDrqU22YpT,,41596
41610,0,41610,125151,True,Wed Nov 01 13:12:44 +0000 2017,@AppleSupport battery life on iOS 11.1 sucks. Really really bad.,41609,
41610,1,41609,AppleSupport,False,Wed Nov 01 15:38:32 +0000 2017,@125151 Hello. Let's talk via DM and we'll check a few things together. Please tap here to continue? https://t.co/GDrqU22YpT,,41610
41693,0,41693,125177,True,Wed Nov 01 12:59:26 +0000 2017,Ahora ya vamos volviendo a la normalidad @AppleSupport ya iba siendo hora! 💪🏼💪🏼💪🏼💪🏼,41692,
41693,1,41692,125177,True,Wed Nov 01 13:00:12 +0000 2017,@AppleSupport Pero aún hay que arreglar la lentitud del teclado cuando está el móvil en sonido,41690,41693
